date,open,high,low,close,volume,ROC,SMA,RSI,Real Upper Band,Real Middle Band,Real Lower Band
2023-06-01 18:45:00,180.5,180.6,180.46,180.51,7827.0,0.3447,180.2119,65.885,180.8405875775489,180.2119,179.58321242245114
2023-06-01 19:00:00,180.54,180.55,180.42,180.5,7559.0,0.3168,180.2404,65.6163,180.84934117672748,180.2404,179.6314588232725
2023-06-01 19:15:00,180.48,180.62,180.46,180.62,11289.0,0.4142,180.2777,67.3009,180.8411890265393,180.2777,179.71421097346072
2023-06-01 19:30:00,180.6,180.7,180.58,180.65,12035.0,0.4057,180.3142,67.7171,180.8407550347948,180.3142,179.7876449652052
2023-06-01 19:45:00,180.64,180.65,180.49,180.5,31004.0,0.3787,180.3482,63.4653,181.47705206661138,180.3482,179.2193479333886
2023-06-02 04:00:00,180.48,180.85,180.48,180.52,15381.0,0.3502,180.3797,63.7845,181.49459662017296,180.3797,179.26480337982707
2023-06-02 04:15:00,180.53,180.78,180.52,180.71,7480.0,0.5173,180.4262,66.6939,181.53085568448975,180.4262,179.32154431551024
2023-06-02 04:30:00,180.73,180.8,180.67,180.74,6169.0,0.7076,180.4897,67.1327,181.5856499470956,180.4897,179.3937500529044
2023-06-02 04:45:00,180.74,181.1,180.69,181.09,21626.0,0.5497,180.5392,71.7104,181.62935384664092,180.5392,179.44904615335906
2023-06-02 05:00:00,181.11,181.12,180.91,181.09,6264.0,0.4242,180.5775,71.7104,181.7320118585653,180.5775,179.42298814143467
2023-06-02 05:15:00,181.09,181.31,181.0,181.26,15744.0,0.5185,180.6242,73.683,181.8386880200586,180.6242,179.4097119799414
2023-06-02 05:30:00,181.28,181.39,181.13,181.24,14449.0,0.4823,180.6677,73.0522,181.9771643536788,180.6677,179.3582356463212
2023-06-02 05:45:00,181.21,181.29,181.17,181.22,5710.0,0.4545,180.7087,72.3997,182.0232968559049,180.7087,179.39410314409508
2023-06-02 06:00:00,181.26,181.3,181.21,181.28,8508.0,0.3876,180.7437,73.1568,182.05405709787985,180.7437,179.43334290212013
2023-06-02 06:15:00,181.25,181.35,181.22,181.25,11201.0,0.4378,180.7832,72.1157,182.08663362067117,180.7832,179.47976637932882
2023-06-02 06:30:00,181.25,181.29,181.03,181.15,8551.0,0.399,180.8192,68.6857,182.1032714209194,180.8192,179.53512857908058
2023-06-02 06:45:00,181.16,181.17,181.0,181.09,22836.0,0.3324,180.8492,66.6827,182.11354623051994,180.8492,179.58485376948005
2023-06-02 07:00:00,181.03,181.34,181.0,181.21,70686.0,0.3822,180.8837,68.6099,182.13397251251163,180.8837,179.63342748748838
2023-06-02 07:15:00,181.22,181.48,181.11,181.48,38373.0,0.5234,180.931,72.3921,182.1552085683003,180.931,179.7067914316997
2023-06-02 07:30:00,181.48,181.48,181.2,181.24,39308.0,0.4044,180.9675,65.0575,182.1419779001743,180.9675,179.7930220998257
2023-06-02 07:45:00,181.21,181.35,181.14,181.31,29199.0,0.4432,181.0075,66.1116,182.13854444770135,181.0075,179.87645555229864
2023-06-02 08:00:00,181.2,181.49,180.09,181.14,125102.0,0.3546,181.0395,61.3781,182.13319019581888,181.0395,179.94580980418112
2023-06-02 08:15:00,181.16,181.32,180.09,181.285,122528.0,0.3682,181.0727,63.7109,182.15644254025256,181.0727,179.98895745974744
2023-06-02 08:30:00,181.3,181.37,177.23,177.74,223285.0,-1.6108,180.9272,24.9413,181.99876125862212,180.9272,179.85563874137787
2023-06-02 08:45:00,181.01,181.1,180.52,180.93,142492.0,0.2382,180.9487,52.3862,181.64125778063536,180.9487,180.25614221936465
2023-06-02 09:00:00,180.94,181.3,180.89,181.02,134357.0,0.277,180.9737,52.8977,181.65796345255384,180.9737,180.28943654744617
2023-06-02 09:15:00,181.02,181.19,180.97,181.05,123716.0,0.1881,180.9907,53.0745,181.64595615632007,180.9907,180.33544384367994
2023-06-02 09:30:00,181.03,181.78,180.56,180.98,6607334.0,0.1328,181.0027,52.5895,181.61396981149235,181.0027,180.39143018850766
